year,sex,age_group,country,mortality_rate
2067,m,45,s,158.15
2068,m,45,s,156.25
2069,m,45,s,154.38
2070,m,45,s,152.53
1981,m,46,s,389.04
1982,m,46,s,391.23
1983,m,46,s,392.94
1984,m,46,s,394.19
1985,m,46,s,394.96
1986,m,46,s,395.27
1987,m,46,s,395.11
1988,m,46,s,394.51
1989,m,46,s,393.45
1990,m,46,s,391.97
1991,m,46,s,390.07
1992,m,46,s,387.77
1993,m,46,s,385.08
1994,m,46,s,382.03
1995,m,46,s,378.64
1996,m,46,s,374.94
1997,m,46,s,370.97
1998,m,46,s,366.76
1999,m,46,s,362.41
2000,m,46,s,358.07
2001,m,46,s,353.78
2002,m,46,s,349.54
2003,m,46,s,345.35
2004,m,46,s,341.21
2005,m,46,s,337.12
2006,m,46,s,333.08
2007,m,46,s,329.08
2008,m,46,s,325.14
2009,m,46,s,321.24
2010,m,46,s,317.39
2011,m,46,s,313.59
2012,m,46,s,309.83
2013,m,46,s,306.11
2014,m,46,s,302.44
2015,m,46,s,298.82
2016,m,46,s,295.24
2017,m,46,s,291.7
2018,m,46,s,288.2
2019,m,46,s,284.74
2020,m,46,s,281.33
2021,m,46,s,277.96
2022,m,46,s,274.62
2023,m,46,s,271.33
2024,m,46,s,268.08
2025,m,46,s,264.86
2026,m,46,s,261.69
2027,m,46,s,258.55
2028,m,46,s,255.45
2029,m,46,s,252.39
2030,m,46,s,249.36
2031,m,46,s,246.37
2032,m,46,s,243.42
2033,m,46,s,240.5
2034,m,46,s,237.62
2035,m,46,s,234.77
2036,m,46,s,231.95
2037,m,46,s,229.17
2038,m,46,s,226.42
2039,m,46,s,223.71
2040,m,46,s,221.02
2041,m,46,s,218.37
2042,m,46,s,215.76
2043,m,46,s,213.17
2044,m,46,s,210.61
2045,m,46,s,208.09
2046,m,46,s,205.59
2047,m,46,s,203.13
2048,m,46,s,200.69
2049,m,46,s,198.28
2050,m,46,s,195.91
2051,m,46,s,193.56
2052,m,46,s,191.23
2053,m,46,s,188.94
2054,m,46,s,186.68
2055,m,46,s,184.44
2056,m,46,s,182.22
2057,m,46,s,180.04
2058,m,46,s,177.88
2059,m,46,s,175.75
2060,m,46,s,173.64
2061,m,46,s,171.56
2062,m,46,s,169.5
2063,m,46,s,167.47
2064,m,46,s,165.46
2065,m,46,s,163.47
2066,m,46,s,161.51
2067,m,46,s,159.58
2068,m,46,s,157.66
2069,m,46,s,155.77
2070,m,46,s,153.9
1981,m,47,s,404.45
1982,m,47,s,405.75
1983,m,47,s,406.59
1984,m,47,s,406.99
1985,m,47,s,406.93
1986,m,47,s,406.44
1987,m,47,s,405.51
1988,m,47,s,404.16
1989,m,47,s,402.4
1990,m,47,s,400.24
1991,m,47,s,397.71
1992,m,47,s,394.81
1993,m,47,s,391.57
1994,m,47,s,388.01
1995,m,47,s,384.16
1996,m,47,s,380.04
1997,m,47,s,375.71
1998,m,47,s,371.26
1999,m,47,s,366.81
2000,m,47,s,362.41
2001,m,47,s,358.07
2002,m,47,s,353.78
2003,m,47,s,349.54
2004,m,47,s,345.35
2005,m,47,s,341.21
2006,m,47,s,337.12
2007,m,47,s,333.08
2008,m,47,s,329.09
2009,m,47,s,325.14
2010,m,47,s,321.24
2011,m,47,s,317.39
2012,m,47,s,313.59
2013,m,47,s,309.83
2014,m,47,s,306.11
2015,m,47,s,302.45
2016,m,47,s,298.82
2017,m,47,s,295.24
2018,m,47,s,291.7
2019,m,47,s,288.2
2020,m,47,s,284.75
2021,m,47,s,281.33
2022,m,47,s,277.96
2023,m,47,s,274.63
2024,m,47,s,271.33
2025,m,47,s,268.08
2026,m,47,s,264.87
2027,m,47,s,261.69
2028,m,47,s,258.55
2029,m,47,s,255.45
2030,m,47,s,252.39
2031,m,47,s,249.36
2032,m,47,s,246.38
2033,m,47,s,243.42
2034,m,47,s,240.5
2035,m,47,s,237.62
2036,m,47,s,234.77
2037,m,47,s,231.95
2038,m,47,s,229.17
2039,m,47,s,226.43
2040,m,47,s,223.71
2041,m,47,s,221.03
2042,m,47,s,218.38
2043,m,47,s,215.76
2044,m,47,s,213.17
2045,m,47,s,210.61
2046,m,47,s,208.09
2047,m,47,s,205.59
2048,m,47,s,203.13
2049,m,47,s,200.69
2050,m,47,s,198.29
2051,m,47,s,195.91
2052,m,47,s,193.56
2053,m,47,s,191.24
2054,m,47,s,188.94
2055,m,47,s,186.68
2056,m,47,s,184.44
2057,m,47,s,182.23
2058,m,47,s,180.04
2059,m,47,s,177.88
2060,m,47,s,175.75
2061,m,47,s,173.64
2062,m,47,s,171.56
2063,m,47,s,169.5
2064,m,47,s,167.47
2065,m,47,s,165.46
2066,m,47,s,163.48
2067,m,47,s,161.52
2068,m,47,s,159.58
2069,m,47,s,157.66
2070,m,47,s,155.77
1981,m,48,s,414.46
1982,m,48,s,414.54
1983,m,48,s,414.22
1984,m,48,s,413.5
1985,m,48,s,412.4
1986,m,48,s,410.92
1987,m,48,s,409.08
1988,m,48,s,406.87
1989,m,48,s,404.33
1990,m,48,s,401.46
1991,m,48,s,398.28
1992,m,48,s,394.81
1993,m,48,s,391.07
1994,m,48,s,387.08
1995,m,48,s,382.87
1996,m,48,s,378.47
1997,m,48,s,373.98
1998,m,48,s,369.5
1999,m,48,s,365.07
2000,m,48,s,360.7
2001,m,48,s,356.37
2002,m,48,s,352.1
2003,m,48,s,347.88
2004,m,48,s,343.71
2005,m,48,s,339.59
2006,m,48,s,335.52
2007,m,48,s,331.5
2008,m,48,s,327.53
2009,m,48,s,323.6
2010,m,48,s,319.72
2011,m,48,s,315.89
2012,m,48,s,312.1
2013,m,48,s,308.36
2014,m,48,s,304.67
2015,m,48,s,301.01
2016,m,48,s,297.4
2017,m,48,s,293.84
2018,m,48,s,290.32
2019,m,48,s,286.84
2020,m,48,s,283.4
2021,m,48,s,280.0
2022,m,48,s,276.64
2023,m,48,s,273.33
2024,m,48,s,270.05
2025,m,48,s,266.81
2026,m,48,s,263.61
2027,m,48,s,260.45
2028,m,48,s,257.33
2029,m,48,s,254.25
2030,m,48,s,251.2
2031,m,48,s,248.19
2032,m,48,s,245.21
2033,m,48,s,242.27
2034,m,48,s,239.36
2035,m,48,s,236.49
2036,m,48,s,233.66
2037,m,48,s,230.86
2038,m,48,s,228.09
2039,m,48,s,225.35
2040,m,48,s,222.65
2041,m,48,s,219.98
2042,m,48,s,217.34
2043,m,48,s,214.74
2044,m,48,s,212.16
2045,m,48,s,209.62
2046,m,48,s,207.11
2047,m,48,s,204.62
2048,m,48,s,202.17
2049,m,48,s,199.74
2050,m,48,s,197.35
2051,m,48,s,194.98
2052,m,48,s,192.64
2053,m,48,s,190.33
2054,m,48,s,188.05
2055,m,48,s,185.8
2056,m,48,s,183.57
2057,m,48,s,181.37
2058,m,48,s,179.19
2059,m,48,s,177.04
2060,m,48,s,174.92
2061,m,48,s,172.82
2062,m,48,s,170.75
2063,m,48,s,168.7
2064,m,48,s,166.68
2065,m,48,s,164.68
2066,m,48,s,162.7
2067,m,48,s,160.75
2068,m,48,s,158.82
2069,m,48,s,156.92
2070,m,48,s,155.04
1981,m,49,s,417.08
1982,m,49,s,415.93
1983,m,49,s,414.45
1984,m,49,s,412.66
1985,m,49,s,410.56
1986,m,49,s,408.17
1987,m,49,s,405.5
1988,m,49,s,402.55
1989,m,49,s,399.34
1990,m,49,s,395.89
1991,m,49,s,392.21
1992,m,49,s,388.32
1993,m,49,s,384.23
1994,m,49,s,379.98
1995,m,49,s,375.58
1996,m,49,s,371.12
1997,m,49,s,366.67
1998,m,49,s,362.28
1999,m,49,s,357.94
2000,m,49,s,353.65
2001,m,49,s,349.41
2002,m,49,s,345.22
2003,m,49,s,341.08
2004,m,49,s,336.99
2005,m,49,s,332.96
2006,m,49,s,328.96
2007,m,49,s,325.02
2008,m,49,s,321.13
2009,m,49,s,317.28
2010,m,49,s,313.47
2011,m,49,s,309.72
2012,m,49,s,306.0
2013,m,49,s,302.34
2014,m,49,s,298.71
2015,m,49,s,295.13
2016,m,49,s,291.59
2017,m,49,s,288.1
2018,m,49,s,284.64
2019,m,49,s,281.23
2020,m,49,s,277.86
2021,m,49,s,274.53
2022,m,49,s,271.24
2023,m,49,s,267.99
2024,m,49,s,264.77
2025,m,49,s,261.6
2026,m,49,s,258.46
2027,m,49,s,255.36
2028,m,49,s,252.3
2029,m,49,s,249.28
2030,m,49,s,246.29
2031,m,49,s,243.34
2032,m,49,s,240.42
2033,m,49,s,237.54
2034,m,49,s,234.69
2035,m,49,s,231.87
2036,m,49,s,229.09
2037,m,49,s,226.35
2038,m,49,s,223.63
2039,m,49,s,220.95
2040,m,49,s,218.3
2041,m,49,s,215.69
2042,m,49,s,213.1
2043,m,49,s,210.54
2044,m,49,s,208.02
2045,m,49,s,205.52
2046,m,49,s,203.06
2047,m,49,s,200.63
2048,m,49,s,198.22
2049,m,49,s,195.84
2050,m,49,s,193.49
2051,m,49,s,191.17
2052,m,49,s,188.88
2053,m,49,s,186.62
2054,m,49,s,184.38
2055,m,49,s,182.17
2056,m,49,s,179.98
2057,m,49,s,177.82
2058,m,49,s,175.69
2059,m,49,s,173.58
2060,m,49,s,171.5
2061,m,49,s,169.45
2062,m,49,s,167.41
2063,m,49,s,165.41
2064,m,49,s,163.42
2065,m,49,s,161.46
2066,m,49,s,159.53
2067,m,49,s,157.61
2068,m,49,s,155.72
2069,m,49,s,153.85
2070,m,49,s,152.01
1981,m,50,s,423.18
1982,m,50,s,420.91
1983,m,50,s,418.39
1984,m,50,s,415.64
1985,m,50,s,412.67
1986,m,50,s,409.48
1987,m,50,s,406.09
1988,m,50,s,402.5
1989,m,50,s,398.73
1990,m,50,s,394.79
1991,m,50,s,390.7
1992,m,50,s,386.47
1993,m,50,s,382.11
1994,m,50,s,377.66
1995,m,50,s,373.16
1996,m,50,s,368.69
1997,m,50,s,364.27
1998,m,50,s,359.91
1999,m,50,s,355.59
2000,m,50,s,351.33
2001,m,50,s,347.12
2002,m,50,s,342.96
2003,m,50,s,338.85
2004,m,50,s,334.79
2005,m,50,s,330.78
2006,m,50,s,326.81
2007,m,50,s,322.89
2008,m,50,s,319.02
2009,m,50,s,315.2
2010,m,50,s,311.42
2011,m,50,s,307.69
2012,m,50,s,304.0
2013,m,50,s,300.36
2014,m,50,s,296.76
2015,m,50,s,293.2
2016,m,50,s,289.69
2017,m,50,s,286.21
2018,m,50,s,282.78
2019,m,50,s,279.39
2020,m,50,s,276.04
2021,m,50,s,272.73
2022,m,50,s,269.46
2023,m,50,s,266.23
2024,m,50,s,263.04
2025,m,50,s,259.89
2026,m,50,s,256.77
2027,m,50,s,253.69
2028,m,50,s,250.65
2029,m,50,s,247.65
2030,m,50,s,244.68
2031,m,50,s,241.75
2032,m,50,s,238.85
2033,m,50,s,235.98
2034,m,50,s,233.15
2035,m,50,s,230.36
2036,m,50,s,227.6
2037,m,50,s,224.87
2038,m,50,s,222.17
2039,m,50,s,219.51
2040,m,50,s,216.88
2041,m,50,s,214.28
2042,m,50,s,211.71
2043,m,50,s,209.17
2044,m,50,s,206.66
2045,m,50,s,204.18
2046,m,50,s,201.73
2047,m,50,s,199.31
2048,m,50,s,196.92
2049,m,50,s,194.56
2050,m,50,s,192.23
2051,m,50,s,189.92
2052,m,50,s,187.65
2053,m,50,s,185.4
2054,m,50,s,183.17
2055,m,50,s,180.98
2056,m,50,s,178.81
2057,m,50,s,176.66
2058,m,50,s,174.54
2059,m,50,s,172.45
2060,m,50,s,170.38
2061,m,50,s,168.34
2062,m,50,s,166.32
2063,m,50,s,164.33
2064,m,50,s,162.35
2065,m,50,s,160.41
2066,m,50,s,158.48
2067,m,50,s,156.58
2068,m,50,s,154.71
2069,m,50,s,152.85
2070,m,50,s,151.02
1981,m,51,s,427.51
1982,m,51,s,424.23
1983,m,51,s,420.79
1984,m,51,s,417.2
1985,m,51,s,413.47
1986,m,51,s,409.61
1987,m,51,s,405.63
1988,m,51,s,401.53
1989,m,51,s,397.32
1990,m,51,s,393.02
1991,m,51,s,388.63
1992,m,51,s,384.18
1993,m,51,s,379.66
1994,m,51,s,375.13
1995,m,51,s,370.64
1996,m,51,s,366.2
1997,m,51,s,361.81
1998,m,51,s,357.47
1999,m,51,s,353.19
2000,m,51,s,348.96
2001,m,51,s,344.77
2002,m,51,s,340.64
2003,m,51,s,336.56
2004,m,51,s,332.53
2005,m,51,s,328.54
2006,m,51,s,324.6
2007,m,51,s,320.71
2008,m,51,s,316.87
2009,m,51,s,313.07
2010,m,51,s,309.32
2011,m,51,s,305.61
2012,m,51,s,301.95
2013,m,51,s,298.33
2014,m,51,s,294.75
2015,m,51,s,291.22
2016,m,51,s,287.73
2017,m,51,s,284.28
2018,m,51,s,280.87
2019,m,51,s,277.51
2020,m,51,s,274.18
2021,m,51,s,270.89
2022,m,51,s,267.65
2023,m,51,s,264.44
2024,m,51,s,261.27
2025,m,51,s,258.13
2026,m,51,s,255.04
2027,m,51,s,251.98
2028,m,51,s,248.96
2029,m,51,s,245.98
2030,m,51,s,243.03
2031,m,51,s,240.11
2032,m,51,s,237.24
2033,m,51,s,234.39
2034,m,51,s,231.58
2035,m,51,s,228.8
2036,m,51,s,226.06
2037,m,51,s,223.35
2038,m,51,s,220.67
2039,m,51,s,218.03
2040,m,51,s,215.41
2041,m,51,s,212.83
2042,m,51,s,210.28
2043,m,51,s,207.76
2044,m,51,s,205.27
2045,m,51,s,202.8
2046,m,51,s,200.37
2047,m,51,s,197.97
2048,m,51,s,195.6
2049,m,51,s,193.25
2050,m,51,s,190.93
2051,m,51,s,188.64
2052,m,51,s,186.38
2053,m,51,s,184.15
2054,m,51,s,181.94
2055,m,51,s,179.76
2056,m,51,s,177.6
2057,m,51,s,175.47
2058,m,51,s,173.37
2059,m,51,s,171.29
2060,m,51,s,169.23
2061,m,51,s,167.2
2062,m,51,s,165.2
2063,m,51,s,163.22
2064,m,51,s,161.26
2065,m,51,s,159.33
2066,m,51,s,157.42
2067,m,51,s,155.53
2068,m,51,s,153.66
2069,m,51,s,151.82
2070,m,51,s,150.0
1981,m,52,s,435.94
1982,m,52,s,431.76
1983,m,52,s,427.51
1984,m,52,s,423.19
1985,m,52,s,418.81
1986,m,52,s,414.37
1987,m,52,s,409.89
1988,m,52,s,405.36
1989,m,52,s,400.79
1990,m,52,s,396.19
1991,m,52,s,391.57
1992,m,52,s,386.93
1993,m,52,s,382.31
1994,m,52,s,377.73
1995,m,52,s,373.2
1996,m,52,s,368.73
1997,m,52,s,364.31
1998,m,52,s,359.95
1999,m,52,s,355.63
2000,m,52,s,351.37
2001,m,52,s,347.16
2002,m,52,s,343.0
2003,m,52,s,338.89
2004,m,52,s,334.83
2005,m,52,s,330.81
2006,m,52,s,326.85
2007,m,52,s,322.93
2008,m,52,s,319.06
2009,m,52,s,315.24
2010,m,52,s,311.46
2011,m,52,s,307.73
2012,m,52,s,304.04
2013,m,52,s,300.39
2014,m,52,s,296.79
2015,m,52,s,293.24
2016,m,52,s,289.72
2017,m,52,s,286.25
2018,m,52,s,282.82
2019,m,52,s,279.43
2020,m,52,s,276.08
2021,m,52,s,272.77
2022,m,52,s,269.5
2023,m,52,s,266.27
2024,m,52,s,263.08
2025,m,52,s,259.92
2026,m,52,s,256.81
2027,m,52,s,253.73
2028,m,52,s,250.69
2029,m,52,s,247.68
2030,m,52,s,244.71
2031,m,52,s,241.78
2032,m,52,s,238.88
2033,m,52,s,236.01
2034,m,52,s,233.19
2035,m,52,s,230.39
2036,m,52,s,227.63
2037,m,52,s,224.9
2038,m,52,s,222.2
2039,m,52,s,219.54
2040,m,52,s,216.91
2041,m,52,s,214.3
2042,m,52,s,211.74
2043,m,52,s,209.2
2044,m,52,s,206.69
2045,m,52,s,204.21
2046,m,52,s,201.76
2047,m,52,s,199.34
2048,m,52,s,196.95
2049,m,52,s,194.59
2050,m,52,s,192.26
2051,m,52,s,189.95
2052,m,52,s,187.67
2053,m,52,s,185.42
2054,m,52,s,183.2
2055,m,52,s,181.0
2056,m,52,s,178.83
2057,m,52,s,176.69
2058,m,52,s,174.57
2059,m,52,s,172.48
2060,m,52,s,170.41
2061,m,52,s,168.36
2062,m,52,s,166.34
2063,m,52,s,164.35
2064,m,52,s,162.38
2065,m,52,s,160.43
2066,m,52,s,158.51
2067,m,52,s,156.61
2068,m,52,s,154.73
2069,m,52,s,152.87
2070,m,52,s,151.04
1981,m,53,s,446.82
1982,m,53,s,441.95
1983,m,53,s,437.09
1984,m,53,s,432.22
1985,m,53,s,427.35
1986,m,53,s,422.48
1987,m,53,s,417.62
1988,m,53,s,412.77
1989,m,53,s,407.94
1990,m,53,s,403.11
1991,m,53,s,398.31
1992,m,53,s,393.55
1993,m,53,s,388.83
1994,m,53,s,384.17
1995,m,53,s,379.57
1996,m,53,s,375.02
1997,m,53,s,370.53
1998,m,53,s,366.09
1999,m,53,s,361.7
2000,m,53,s,357.37
2001,m,53,s,353.09
2002,m,53,s,348.86
2003,m,53,s,344.67
2004,m,53,s,340.54
2005,m,53,s,336.46
2006,m,53,s,332.43
2007,m,53,s,328.45
2008,m,53,s,324.51
2009,m,53,s,320.62
2010,m,53,s,316.78
2011,m,53,s,312.98
2012,m,53,s,309.23
2013,m,53,s,305.53
2014,m,53,s,301.86
2015,m,53,s,298.25
2016,m,53,s,294.67
2017,m,53,s,291.14
2018,m,53,s,287.65
2019,m,53,s,284.2
2020,m,53,s,280.79
2021,m,53,s,277.43
2022,m,53,s,274.1
2023,m,53,s,270.82
2024,m,53,s,267.57
2025,m,53,s,264.36
2026,m,53,s,261.19
2027,m,53,s,258.06
2028,m,53,s,254.97
2029,m,53,s,251.91
2030,m,53,s,248.89
2031,m,53,s,245.91
2032,m,53,s,242.96
2033,m,53,s,240.05
2034,m,53,s,237.17
2035,m,53,s,234.33
2036,m,53,s,231.52
2037,m,53,s,228.74
2038,m,53,s,226.0
2039,m,53,s,223.29
2040,m,53,s,220.61
2041,m,53,s,217.97
2042,m,53,s,215.35
2043,m,53,s,212.77
2044,m,53,s,210.22
2045,m,53,s,207.7
2046,m,53,s,205.21
2047,m,53,s,202.75
2048,m,53,s,200.32
2049,m,53,s,197.92
2050,m,53,s,195.54
2051,m,53,s,193.2
2052,m,53,s,190.88
2053,m,53,s,188.59
2054,m,53,s,186.33
2055,m,53,s,184.1
2056,m,53,s,181.89
2057,m,53,s,179.71
2058,m,53,s,177.55
2059,m,53,s,175.42
2060,m,53,s,173.32
2061,m,53,s,171.24
2062,m,53,s,169.19
2063,m,53,s,167.16
2064,m,53,s,165.16
2065,m,53,s,163.18
2066,m,53,s,161.22
2067,m,53,s,159.28
2068,m,53,s,157.37
2069,m,53,s,155.49
2070,m,53,s,153.62
1981,m,54,s,464.28
1982,m,54,s,458.91
1983,m,54,s,453.58
1984,m,54,s,448.29
1985,m,54,s,443.03
1986,m,54,s,437.81
1987,m,54,s,432.64
1988,m,54,s,427.5
1989,m,54,s,422.41
1990,m,54,s,417.36
1991,m,54,s,412.37
1992,m,54,s,407.43
1993,m,54,s,402.54
1994,m,54,s,397.72
1995,m,54,s,392.96
1996,m,54,s,388.25
1997,m,54,s,383.6
1998,m,54,s,379.0
1999,m,54,s,374.46
2000,m,54,s,369.97
2001,m,54,s,365.54
2002,m,54,s,361.16
2003,m,54,s,356.83
2004,m,54,s,352.56
2005,m,54,s,348.33
2006,m,54,s,344.16
2007,m,54,s,340.03
2008,m,54,s,335.96
2009,m,54,s,331.93
2010,m,54,s,327.95
2011,m,54,s,324.02
2012,m,54,s,320.14
2013,m,54,s,316.3
2014,m,54,s,312.51
2015,m,54,s,308.77
2016,m,54,s,305.07
2017,m,54,s,301.41
2018,m,54,s,297.8
2019,m,54,s,294.23
2020,m,54,s,290.7
2021,m,54,s,287.22
2022,m,54,s,283.77
2023,m,54,s,280.37
2024,m,54,s,277.01
2025,m,54,s,273.69
2026,m,54,s,270.41
2027,m,54,s,267.17
2028,m,54,s,263.97
2029,m,54,s,260.8
2030,m,54,s,257.68
2031,m,54,s,254.59
2032,m,54,s,251.54
2033,m,54,s,248.52
2034,m,54,s,245.54
2035,m,54,s,242.6
2036,m,54,s,239.69
2037,m,54,s,236.82
2038,m,54,s,233.98
2039,m,54,s,231.17
2040,m,54,s,228.4
2041,m,54,s,225.66
2042,m,54,s,222.96
2043,m,54,s,220.28
2044,m,54,s,217.64
2045,m,54,s,215.03
2046,m,54,s,212.45
2047,m,54,s,209.91
2048,m,54,s,207.39
2049,m,54,s,204.9
2050,m,54,s,202.45
2051,m,54,s,200.02
2052,m,54,s,197.62
2053,m,54,s,195.25
2054,m,54,s,192.91
2055,m,54,s,190.6
2056,m,54,s,188.31
2057,m,54,s,186.05
2058,m,54,s,183.82
2059,m,54,s,181.62
2060,m,54,s,179.44
2061,m,54,s,177.29
2062,m,54,s,175.16
2063,m,54,s,173.06
2064,m,54,s,170.99
2065,m,54,s,168.94
2066,m,54,s,166.91
2067,m,54,s,164.91
2068,m,54,s,162.93
2069,m,54,s,160.98
2070,m,54,s,159.05
1981,m,55,s,484.64
1982,m,55,s,478.81
1983,m,55,s,473.05
1984,m,55,s,467.37
1985,m,55,s,461.75
1986,m,55,s,456.21
1987,m,55,s,450.74
1988,m,55,s,445.33
1989,m,55,s,440.0
1990,m,55,s,434.73
1991,m,55,s,429.52
1992,m,55,s,424.37
1993,m,55,s,419.29
1994,m,55,s,414.27
1995,m,55,s,409.3
1996,m,55,s,404.4
1997,m,55,s,399.56
1998,m,55,s,394.77
1999,m,55,s,390.04
2000,m,55,s,385.37
2001,m,55,s,380.75
2002,m,55,s,376.19
2003,m,55,s,371.68
2004,m,55,s,367.23
2005,m,55,s,362.83
2006,m,55,s,358.48
2007,m,55,s,354.18
2008,m,55,s,349.94
2009,m,55,s,345.75
2010,m,55,s,341.6
2011,m,55,s,337.51
2012,m,55,s,333.46
2013,m,55,s,329.47
2014,m,55,s,325.52
2015,m,55,s,321.62
2016,m,55,s,317.76
2017,m,55,s,313.96
2018,m,55,s,310.19
2019,m,55,s,306.48
2020,m,55,s,302.8
2021,m,55,s,299.17
2022,m,55,s,295.59
2023,m,55,s,292.05
2024,m,55,s,288.54
2025,m,55,s,285.09
2026,m,55,s,281.67
2027,m,55,s,278.29
2028,m,55,s,274.96
2029,m,55,s,271.66
2030,m,55,s,268.4
2031,m,55,s,265.19
2032,m,55,s,262.01
2033,m,55,s,258.87
2034,m,55,s,255.76
2035,m,55,s,252.7
2036,m,55,s,249.67
2037,m,55,s,246.68
2038,m,55,s,243.72
2039,m,55,s,240.8
2040,m,55,s,237.91
2041,m,55,s,235.06
2042,m,55,s,232.24
2043,m,55,s,229.46
2044,m,55,s,226.71
2045,m,55,s,223.99
2046,m,55,s,221.3
2047,m,55,s,218.65
2048,m,55,s,216.03
2049,m,55,s,213.44
2050,m,55,s,210.88
2051,m,55,s,208.35
2052,m,55,s,205.85
2053,m,55,s,203.38
2054,m,55,s,200.95
2055,m,55,s,198.54
2056,m,55,s,196.16
2057,m,55,s,193.8
2058,m,55,s,191.48
2059,m,55,s,189.18
2060,m,55,s,186.92
2061,m,55,s,184.67
2062,m,55,s,182.46
2063,m,55,s,180.27
2064,m,55,s,178.11
2065,m,55,s,175.97
2066,m,55,s,173.86
2067,m,55,s,171.78
2068,m,55,s,169.72
2069,m,55,s,167.68
2070,m,55,s,165.67
1981,m,56,s,512.31
1982,m,56,s,506.07
1983,m,56,s,499.92
1984,m,56,s,493.86
1985,m,56,s,487.9
1986,m,56,s,482.02
1987,m,56,s,476.22
1988,m,56,s,470.51
1989,m,56,s,464.87
1990,m,56,s,459.3
1991,m,56,s,453.8
1992,m,56,s,448.36
1993,m,56,s,442.99
1994,m,56,s,437.69
1995,m,56,s,432.44
1996,m,56,s,427.26
1997,m,56,s,422.14
1998,m,56,s,417.09
1999,m,56,s,412.09
2000,m,56,s,407.15
2001,m,56,s,402.28
2002,m,56,s,397.46
2003,m,56,s,392.7
2004,m,56,s,387.99
2005,m,56,s,383.34
2006,m,56,s,378.75
2007,m,56,s,374.21
2008,m,56,s,369.73
2009,m,56,s,365.3
2010,m,56,s,360.92
2011,m,56,s,356.6
2012,m,56,s,352.32
2013,m,56,s,348.1
2014,m,56,s,343.93
2015,m,56,s,339.81
2016,m,56,s,335.74
2017,m,56,s,331.71
2018,m,56,s,327.74
2019,m,56,s,323.81
2020,m,56,s,319.93
2021,m,56,s,316.1
2022,m,56,s,312.31
2023,m,56,s,308.56
2024,m,56,s,304.87
2025,m,56,s,301.21
2026,m,56,s,297.6
2027,m,56,s,294.04
2028,m,56,s,290.51
2029,m,56,s,287.03
2030,m,56,s,283.59
2031,m,56,s,280.19
2032,m,56,s,276.83
2033,m,56,s,273.51
2034,m,56,s,270.23
2035,m,56,s,267.0
2036,m,56,s,263.79
2037,m,56,s,260.63
2038,m,56,s,257.51
2039,m,56,s,254.42
2040,m,56,s,251.37
2041,m,56,s,248.36
2042,m,56,s,245.38
2043,m,56,s,242.44
2044,m,56,s,239.53
2045,m,56,s,236.66
2046,m,56,s,233.82
2047,m,56,s,231.02
2048,m,56,s,228.25
2049,m,56,s,225.51
2050,m,56,s,222.81
2051,m,56,s,220.14
2052,m,56,s,217.5
2053,m,56,s,214.89
2054,m,56,s,212.32
2055,m,56,s,209.77
2056,m,56,s,207.26
2057,m,56,s,204.77
2058,m,56,s,202.32
2059,m,56,s,199.89
2060,m,56,s,197.49
2061,m,56,s,195.12
2062,m,56,s,192.79
2063,m,56,s,190.47
2064,m,56,s,188.19
2065,m,56,s,185.93
2066,m,56,s,183.7
2067,m,56,s,181.5
2068,m,56,s,179.32
2069,m,56,s,177.17
2070,m,56,s,175.05
1981,m,57,s,557.5
1982,m,57,s,550.77
1983,m,57,s,544.12
1984,m,57,s,537.57
1985,m,57,s,531.11
1986,m,57,s,524.74
1987,m,57,s,518.45
1988,m,57,s,512.24
1989,m,57,s,506.1
1990,m,57,s,500.04
1991,m,57,s,494.05
1992,m,57,s,488.14
1993,m,57,s,482.29
1994,m,57,s,476.52
1995,m,57,s,470.81
1996,m,57,s,465.17
1997,m,57,s,459.6
1998,m,57,s,454.09
1999,m,57,s,448.65
2000,m,57,s,443.28
2001,m,57,s,437.97
2002,m,57,s,432.72
2003,m,57,s,427.54
2004,m,57,s,422.42
2005,m,57,s,417.36
2006,m,57,s,412.36
2007,m,57,s,407.42
2008,m,57,s,402.54
2009,m,57,s,397.72
2010,m,57,s,392.95
2011,m,57,s,388.24
2012,m,57,s,383.59
2013,m,57,s,378.99
2014,m,57,s,374.45
2015,m,57,s,369.97
2016,m,57,s,365.53
2017,m,57,s,361.15
2018,m,57,s,356.83
2019,m,57,s,352.55
2020,m,57,s,348.33
2021,m,57,s,344.15
2022,m,57,s,340.03
2023,m,57,s,335.95
2024,m,57,s,331.93
2025,m,57,s,327.95
2026,m,57,s,324.02
2027,m,57,s,320.14
2028,m,57,s,316.3
2029,m,57,s,312.51
2030,m,57,s,308.76
2031,m,57,s,305.06
2032,m,57,s,301.41
2033,m,57,s,297.8
2034,m,57,s,294.23
2035,m,57,s,290.7
2036,m,57,s,287.22
2037,m,57,s,283.77
2038,m,57,s,280.37
2039,m,57,s,277.01
2040,m,57,s,273.69
2041,m,57,s,270.41
2042,m,57,s,267.17
2043,m,57,s,263.97
2044,m,57,s,260.8
2045,m,57,s,257.68
2046,m,57,s,254.59
2047,m,57,s,251.53
2048,m,57,s,248.52
2049,m,57,s,245.54
2050,m,57,s,242.6
2051,m,57,s,239.69
2052,m,57,s,236.81
2053,m,57,s,233.98
2054,m,57,s,231.17
2055,m,57,s,228.4
2056,m,57,s,225.66
2057,m,57,s,222.96
2058,m,57,s,220.28
2059,m,57,s,217.64
2060,m,57,s,215.03
2061,m,57,s,212.45
